ADDRESS;COUNTRY_CODE;GEO_ID
Timiş, Romania;RO;102593726
Iaşi, Romania;RO;104487545
Măguri-Răcătău, Cluj, Romania;RO;102900710
Recaş, Timiş, Romania;RO;105693418
Deleni, Iaşi, Romania;RO;105216038
Constanţa, Romania;RO;104398333
Ilfov, Romania;RO;103279247
Prahova, Romania;RO;104425008
Peștera, Constanţa, Romania;RO;104187249
Valea Doftanei, Prahova, Romania;RO;103499160
Sibiu, Romania;RO;104424518
Argeş, Romania;RO;102839610
Suceava, Romania;RO;106044447
Snagov, Ilfov, Romania;RO;106871299
Rwanda;RW;103547315
Umujyi Wa Kigali, Rwanda;RW;101098355
Kigali, Umujyi Wa Kigali, Rwanda;RW;105869379
Kayonza, Eastern Province, Rwanda;RW;103587596
Gitarama, Southern Province, Rwanda;RW;106016992
Kibungo, Eastern Province, Rwanda;RW;104699923
Gisenyi, Western Province, Rwanda;RW;102029358
Huye, Southern Province, Rwanda;RW;101908882
Musanze, Northern Province, Rwanda;RW;101279325
Cyangugu, Western Province, Rwanda;RW;100697897
Southern Province, Rwanda;RW;103470566
Eastern Province, Rwanda;RW;105253937
Northern Province, Rwanda;RW;100077303
Western Province, Rwanda;RW;100901454
Gasabo District, Umujyi Wa Kigali, Rwanda;RW;100900774
Musanze District, Northern Province, Rwanda;RW;101311759
Kicukiro District, Umujyi Wa Kigali, Rwanda;RW;100314314
Huye District, Southern Province, Rwanda;RW;100880012
Rubavu District, Western Province, Rwanda;RW;102636205
Rusizi District, Western Province, Rwanda;RW;106649394
Saint Helena, Ascension and Tristan da Cunha;SH;105392771
St Helena, California, United States;US;101236935
St Helena, South Carolina, United States;US;104764940
St. Helena Parish County, Louisiana, United States;US;101502676
Saint Helena, Saint Helena, Ascension and Tristan da Cunha;SH;100018848
Half Tree Hollow, Saint Helena, Saint Helena, Ascension and Tristan da Cunha;SH;107484759
Jamestown, Saint Helena, Ascension and Tristan da Cunha;SH;106739278
St Helena, Nebraska, United States;US;104942878
Sandy Bay, Saint Helena, Saint Helena, Ascension and Tristan da Cunha;SH;107812923
ST. Paul;SH;108022034
Longwood, Saint Helena, Saint Helena, Ascension and Tristan da Cunha;SH;107567038
Alarm Forest, Saint Helena, Saint Helena, Ascension and Tristan da Cunha;SH;107496536
Blue Hill, Saint Helena, Saint Helena, Ascension and Tristan da Cunha;SH;107423716
Levelwood, Saint Helena, Saint Helena, Ascension and Tristan da Cunha;SH;107198773
Tristan da Cunha, Saint Helena, Ascension and Tristan da Cunha;SH;102399117
Ascension, Saint Helena, Ascension and Tristan da Cunha;SH;100126998
St Kitts and Nevis;KN;102098694
Saint Kitts, St Kitts and Nevis;KN;105993638
St. Peter Basseterre, Saint Kitts, St Kitts and Nevis;KN;101904368
St. George Basseterre, Saint Kitts, St Kitts and Nevis;KN;101583869
St. Mary Cayon, Saint Kitts, St Kitts and Nevis;KN;107048785
St. Paul Capisterre, Saint Kitts, St Kitts and Nevis;KN;104547896
St. John Capisterre, Saint Kitts, St Kitts and Nevis;KN;103415226
St. Anne Sandy Point, Saint Kitts, St Kitts and Nevis;KN;101657690
St. Thomas Middle Island, Saint Kitts, St Kitts and Nevis;KN;106838062
Trinity Palmetto Point, Saint Kitts, St Kitts and Nevis;KN;104112824
Chirst Church Nichola Town, Saint Kitts, St Kitts and Nevis;KN;102375650
St. John Figtree, Nevis, St Kitts and Nevis;KN;104111038
St. Thomas Lowland, Nevis, St Kitts and Nevis;KN;106179746
St. James Windward, Nevis, St Kitts and Nevis;KN;101502167
St. Paul Charlestown, Nevis, St Kitts and Nevis;KN;103447281
St. George Gingerland, Nevis, St Kitts and Nevis;KN;101580103
Saint George Basseterre Parish, Saint Kitts, St Kitts and Nevis;KN;106488355
Saint Mary Cayon Parish, Saint Kitts, St Kitts and Nevis;KN;105541816
Saint John Figtree Parish, Nevis, St Kitts and Nevis;KN;100931811
Saint James Windward Parish, Nevis, St Kitts and Nevis;KN;103034235
St Lucia;LC;104022923
St. Lucie County, Florida, United States;US;107154534
Santa Luċija, Southern Region, Malta;MT;103628521
Saint-Saturnin, Occitanie, France;FR;100230264
Saint Pierre and Miquelon;PM;102024132
Saint-Pierre, Saint Pierre and Miquelon;PM;101951285
St-Pierre, Saint Pierre and Miquelon;PM;107038481
Miquelon-Langlade, Saint Pierre and Miquelon;PM;106833654
St Vincent and the Grenadines;VC;104703990
Saint Vincent, St Vincent and the Grenadines;VC;100469132
Saint George, Saint Vincent, St Vincent and the Grenadines;VC;104791594
Charlotte, Saint Vincent, St Vincent and the Grenadines;VC;106511471
Saint Andrew, Saint Vincent, St Vincent and the Grenadines;VC;103181683
Saint Patrick, Saint Vincent, St Vincent and the Grenadines;VC;104859071
Saint David, Saint Vincent, St Vincent and the Grenadines;VC;102034311
Samoa;WS;104031721
Samoa, California, United States;US;105445741
Apia, Samoa;WS;105344679
Saole, East, American Samoa;AS;102264752
Sua, East, American Samoa;AS;101247298
San Marino;SM;105730022
San Marino, San Marino;SM;101628062
San Marino, California, United States;US;102893542
Serravalle, San Marino;SM;104560449
Borgo Maggiore, San Marino;SM;102395600
Domagnano, San Marino;SM;104854817
Acquaviva, San Marino;SM;105513552
Fiorentino, San Marino;SM;102332382
Faetano, San Marino;SM;104376005
Chiesanuova, San Marino;SM;107881692
Monte Giardino, San Marino;SM;100971618
San Marino, Miranda, Venezuela;VE;107085139
Real de San Marino, Baja California, Mexico;MX;107069795
Montegiardino, San Marino;SM;106369319
São Tomé and Príncipe;ST;106867470
São Tomé, São Tomé and Príncipe;ST;100617881
Príncipe, São Tomé and Príncipe;ST;102729909
Mé-Zóchi District, São Tomé and Príncipe;ST;100852927
Caué District, São Tomé and Príncipe;ST;107027280
Lembá District, São Tomé and Príncipe;ST;105155311
Lobata District, São Tomé and Príncipe;ST;105077970
Cantagalo District, São Tomé and Príncipe;ST;101224477
Água Grande District, São Tomé and Príncipe;ST;103982271
Pagué District, São Tomé and Príncipe;ST;100954004
Saudi Arabia;SA;100459316
Riyadh, Saudi Arabia;SA;101336206
Riyadh, Riyadh, Saudi Arabia;SA;100264288
Makkah, Saudi Arabia;SA;100955028
Jeddah, Makkah, Saudi Arabia;SA;102141819
Eastern, Saudi Arabia;SA;103840033
Ad Dammām, Eastern, Saudi Arabia;SA;102932542
Al Madinah, Saudi Arabia;SA;105341300
First Industrial City in Riyadh, Riyadh, Saudi Arabia;SA;102974243
Ahsa, Eastern, Saudi Arabia;SA;107034175
Jawharat Jeddah, Makkah, Saudi Arabia;SA;103545691
Al Qasim, Saudi Arabia;SA;104423935
Medina, Al Madinah, Saudi Arabia;SA;102744941
Mecca, Makkah, Saudi Arabia;SA;102270457
Al Khobar, Eastern, Saudi Arabia;SA;107733229
Ha;SA;105800810
Tabuk, Saudi Arabia;SA;102650197
Al Qaţīf, Eastern, Saudi Arabia;SA;106863598
Ḩā;SA;104625233
Senegal;SN;103587512
Mbadakhoune, Kaolack, Senegal;SN;101449850
Kaolack, Senegal;SN;104735970
Dakar, Senegal;SN;104974469
Guinguinéo Department, Kaolack, Senegal;SN;106080910
St-Louis, St-Louis, Senegal;SN;104427172
Touba, Diourbel, Senegal;SN;105923844
Ziguinchor, Ziguinchor, Senegal;SN;101927470
Thiès, Senegal;SN;100977977
Kolda, Senegal;SN;100974796
Région de Kaffrine, Senegal;SN;101058454
Louga, Louga, Senegal;SN;106879121
Diourbel, Diourbel, Senegal;SN;106634064
Tambacounda, Tambacounda, Senegal;SN;102654785
Dagana, St-Louis, Senegal;SN;102047241
Kaffrine Department, Région de Kaffrine, Senegal;SN;105735909
Keur Moussa, Thiès, Senegal;SN;103142630
Kolda Department, Kolda, Senegal;SN;101343049
St-Louis, Senegal;SN;101551476
Diourbel, Senegal;SN;105520250
Serbia;RS;101855366
Centralna Srbija, Serbia;RS;103496051
Grad Beograd, Centralna Srbija, Serbia;RS;106385565
Belgrade, Centralna Srbija, Serbia;RS;105353691
Vojvodina, Serbia;RS;103486851
Juzno-Backi Okrug, Vojvodina, Serbia;RS;105435374
Severno-Backi Okrug, Vojvodina, Serbia;RS;106692820
Šumadijski Okrug, Centralna Srbija, Serbia;RS;103609381
Kragujevac, Centralna Srbija, Serbia;RS;104561511
Subotica, Vojvodina, Serbia;RS;106189082
Sremski Okrug, Vojvodina, Serbia;RS;103220125
Novi Sad, Vojvodina, Serbia;RS;103409176
Raski Okrug, Centralna Srbija, Serbia;RS;101478388
Rasinski Okrug, Centralna Srbija, Serbia;RS;105261265
Juzno-Banatski Okrug, Vojvodina, Serbia;RS;106090202
Macvanski Okrug, Centralna Srbija, Serbia;RS;104236318
Podunavski Okrug, Centralna Srbija, Serbia;RS;105964452
Pomoravski Okrug, Centralna Srbija, Serbia;RS;103249505
Nišavski Okrug, Centralna Srbija, Serbia;RS;102471455
Seychelles;SC;107007050
Victoria, Seychelles;SC;103503296
Mahe, Seychelles;SC;103519129
Outer Islands, Seychelles;SC;107146989
Aldabra Group, Outer Islands, Seychelles;SC;103277331
Inner Islands, Seychelles;SC;104313454
Praslin, Inner Islands, Seychelles;SC;100624862
La Digue, Inner Islands, Seychelles;SC;100440945
Amirante Islands, Outer Islands, Seychelles;SC;101400770
Southern Coral Group, Outer Islands, Seychelles;SC;101411988
Alphonse Group, Outer Islands, Seychelles;SC;101936628
Farquhar Group, Outer Islands, Seychelles;SC;100810738
Greater Victoria, Seychelles;SC;104406483
Sierra Leone;SL;106524187
Freetown, Sierra Leone;SL;104194808
Kenema, Sierra Leone;SL;105587354
Bo, Sierra Leone;SL;103558862
Port Loko, Sierra Leone;SL;105624862
Pujehun, Sierra Leone;SL;106061909
Moyamba, Sierra Leone;SL;103675867
Bonthe, Sierra Leone;SL;100822436
Western, Sierra Leone;SL;106763008
Northern, Sierra Leone;SL;105840580
Bombali, Northern, Sierra Leone;SL;103969960
Western Area Rural District, Western, Sierra Leone;SL;103114753
Western Rural, Western, Sierra Leone;SL;103455826
Southern, Sierra Leone;SL;104290583
Bo District, Southern, Sierra Leone;SL;105559473
Eastern, Sierra Leone;SL;104159149
Tonkolili, Northern, Sierra Leone;SL;105549625
Kono, Eastern, Sierra Leone;SL;106750870
Southern Province, Sierra Leone;SL;100438729
Koinadugu, Sierra Leone;SL;102023624
Singapore;SG;102454443
Singapore, Singapore;SG;103804675
Bukit Batok, Singapore;SG;100170655
Central Business District, Singapore;SG;106104240
Marina South, Singapore;SG;107090725
Tiong Bahru, Singapore;SG;100189865
North West Community Development Council, Singapore;SG;100084494
Serangoon, Singapore;SG;105513979
Ang Mo Kio, Singapore;SG;101535188
Tampines East, Singapore;SG;103256502
Bugis, Singapore;SG;107119643
Yishun, Singapore;SG;100447255
North East Community Development Council, Singapore;SG;104068326
Paya Lebar, Singapore;SG;106809819
Bedok North, Singapore;SG;100156758
Hougang, Singapore;SG;101018250
Pasir Ris, Singapore;SG;101364298
Central Singapore Community Development Council, Singapore;SG;100550256
South East Community Development Council, Singapore;SG;101497695
Novena, Singapore;SG;105882200
Slovakia;SK;103119917
Bratislava, Slovakia;SK;100289135
Kosice, Slovakia;SK;102719205
Zilina, Slovakia;SK;100712554
Trnava, Slovakia;SK;102745937
Nitra, Slovakia;SK;104455834
Košice, Kosice, Slovakia;SK;105543012
Presov, Slovakia;SK;104360481
Trencian, Slovakia;SK;107058047
Banska Bystrica, Slovakia;SK;101085607
Žilina, Zilina, Slovakia;SK;104170072
Prešov, Presov, Slovakia;SK;105076584
Banská Bystrica, Banska Bystrica, Slovakia;SK;100535078
Trenčín, Trencian, Slovakia;SK;100870769
Senec, Bratislava, Slovakia;SK;104611250
Pezinok, Bratislava, Slovakia;SK;107027034
Poprad, Presov, Slovakia;SK;106388342
Prievidza, Trencian, Slovakia;SK;106697692
Martin, Zilina, Slovakia;SK;105899815
Dunajská Streda, Trnava, Slovakia;SK;101560416
Slovenia;SI;106137034
Ljubljana, Slovenia;SI;106972501
Maribor, Slovenia;SI;104679527
Kranj, Slovenia;SI;104902868
Slovenska Bistrica, Slovenia;SI;100100358
Kranj, Kranj, Slovenia;SI;104590577
Celje, Slovenia;SI;104702886
Koper, Slovenia;SI;104231704
Domžale, Slovenia;SI;101663208
Slovenj Gradec, Slovenia;SI;101638434
Slovenska Bistrica, Slovenska Bistrica, Slovenia;SI;106883554
Slovenske Konjice, Slovenia;SI;103839421
Nova Gorica, Slovenia;SI;103619373
Novo Mesto, Slovenia;SI;100724568
Ptuj, Slovenia;SI;106242339
Velenje, Slovenia;SI;105291285
Skofja Loka, Slovenia;SI;101555151
Novo Mesto, Novo Mesto, Slovenia;SI;105410128
Radovljica, Slovenia;SI;102709627
Grosuplje, Slovenia;SI;101161344
Solomon Islands;SB;104980134
Honiara, Solomon Islands;SB;105220131
Somalia;SO;104725424
Mogadishu, Somalia;SO;102560193
Banaadir, Somalia;SO;105933327
Galcaio, Somalia;SO;107116641
Hargeysa, Somalia;SO;106642831
Hobyo, Somalia;SO;106323316
Jamaame, Somalia;SO;106297742
Marka, Somalia;SO;105399188
Bender Cassim, Somalia;SO;105092839
Buulobarde, Somalia;SO;104837305
Kismaayo, Somalia;SO;104834407
Berbera, Somalia;SO;104037028
Baydhabo, Somalia;SO;103732443
Baraawe, Somalia;SO;102767260
Garoowe, Somalia;SO;102152716
Oddur, Somalia;SO;101730087
Qardho, Somalia;SO;101283216
Burao, Somalia;SO;101280558
Woqooyi Galbeed, Somalia;SO;103592523
Awdal, Somalia;SO;100393502
South Africa;ZA;104035573
Gauteng, South Africa;ZA;101750971
Johannesburg, Gauteng, South Africa;ZA;101069296
Western Cape, South Africa;ZA;106499088
Cape Town, Western Cape, South Africa;ZA;104231451
KwaZulu-Natal, South Africa;ZA;103997797
Pretoria, Gauteng, South Africa;ZA;105139131
eThekwini, KwaZulu-Natal, South Africa;ZA;101775827
Ekurhuleni, Gauteng, South Africa;ZA;103475102
Eastern Cape, South Africa;ZA;103108457
Limpopo, South Africa;ZA;103513560
Mpumalanga, South Africa;ZA;101087917
Free State, South Africa;ZA;101431795
North-West, South Africa;ZA;104622178
Nelson Mandela Bay, Eastern Cape, South Africa;ZA;104778614
West Rand, Gauteng, South Africa;ZA;105069896
East London, South Africa Metropolitan Area;ZA;90010096
Sedibeng, Gauteng, South Africa;ZA;103379862
Ehlanzeni, Mpumalanga, South Africa;ZA;102658581
Bojanala, North-West, South Africa;ZA;101266912
South Georgia and South Sandwich Islands;GS;103665423
South Sudan;SS;103622308
Uwayl, South Sudan;SS;103281081
Yambio, South Sudan;SS;102024477
Gogrial, South Sudan;SS;103782858
Central Equatoria, South Sudan;SS;100537824
Al Renk, Upper Nile, South Sudan;SS;107794972
Rumbek, South Sudan;SS;102509109
Wāw, South Sudan;SS;101292776
Bor, South Sudan;SS;100322663
Marīdī, South Sudan;SS;105066455
Tonj, Warab, South Sudan;SS;106662520
Kapoeta, South Sudan;SS;106293156
Nahr Yei, Central Equatoria, South Sudan;SS;107615948
Upper Nile, South Sudan;SS;100788952
South Darfur, Sudan;SD;104865503
South Kordofan, Sudan;SD;104542698
Sobat, Upper Nile, South Sudan;SS;107779833
Raga, South Sudan;SS;107100114
Kajo Kaji, South Sudan;SS;101654649
Ayod, South Sudan;SS;101526368
Spain;ES;105646813
Community of Madrid, Spain;ES;103335767
Madrid, Community of Madrid, Spain;ES;100994331
Catalonia, Spain;ES;100377885
Barcelona, Catalonia, Spain;ES;107025191
Andalusia, Spain;ES;106151489
Valencia, Spain;ES;100076887
Seville, Andalusia, Spain;ES;102187989
Galicia, Spain;ES;103189018
Basque Country, Spain;ES;104405604
Castilla and Leon, Spain;ES;104802667
Canary Islands, Spain;ES;102102005
Málaga, Andalusia, Spain;ES;100292246
Alicante, Valencia, Spain;ES;102302394
Castile-La Mancha, Spain;ES;100096545
Región de Murcia, Spain;ES;106901295
Murcia, Región de Murcia, Spain;ES;103883860
Aragon, Spain;ES;102312719
Vizcaya, Basque Country, Spain;ES;102608479
Autonomous Community of Balearic Islands, Spain;ES;101388828
Sri Lanka;LK;100446352
Western, Sri Lanka;LK;103593886
Colombo, Western, Sri Lanka;LK;103456484
Gampaha, Western, Sri Lanka;LK;102066207
Sri Jayawardenepura, Western, Sri Lanka;LK;103952952
Central, Sri Lanka;LK;100681154
Negombo, Western, Sri Lanka;LK;107961159
Kalmunai, Eastern, Sri Lanka;LK;106658324
Dehiwala, Sri Lanka;LK;106164273
Moratuwa, Western, Sri Lanka;LK;104403517
Southern, Sri Lanka;LK;103541540
Kandy, Central, Sri Lanka;LK;102463948
Eastern, Sri Lanka;LK;103143217
North-Western, Sri Lanka;LK;101039996
Ampara, Eastern, Sri Lanka;LK;100891398
Sabaragamuwa, Sri Lanka;LK;104156592
Kurunegala, North-Western, Sri Lanka;LK;106717369
Galle, Southern, Sri Lanka;LK;103340336
Northern, Sri Lanka;LK;103082007
Matara, Southern, Sri Lanka;LK;106377504
Sudan;SD;106740205
Khartoum, Sudan;SD;103137535
Sudan, Texas, United States;US;106199845
Sudanell, Catalonia, Spain;ES;103296553
Wadi Halfa, Sudan;SD;100207305
North Darfur, Sudan;SD;101704765
Al Jazirah, Sudan;SD;104504060
Suriname;SR;105530931
Paramaribo, Suriname;SR;100227114
Tapanahony, Sipaliwini, Suriname;SR;107388731
Meerzorg, Commewijne, Suriname;SR;106470548
Wageningen, Nickerie, Suriname;SR;106101138
Brownsweg, Brokopondo, Suriname;SR;103313237
Tamanredjo, Commewijne, Suriname;SR;103167820
Boven-Suriname, Sipaliwini, Suriname;SR;103068582
Para Noord, Para, Suriname;SR;102382968
Nieuw Nickerie, Nickerie, Suriname;SR;102262123
Moengo, Marowijne, Suriname;SR;101872406
Para Oost, Para, Suriname;SR;100622553
Oostelijke Polders, Nickerie, Suriname;SR;100452595
Domburg, Wanica, Suriname;SR;100277257
Sipaliwini, Suriname;SR;100218991
Nickerie, Suriname;SR;102103209
Wanica, Suriname;SR;106529626
Calcutta, Saramacca, Suriname;SR;104355194
Para, Suriname;SR;106081398
Sarakreek, Brokopondo, Suriname;SR;106841821
Swaziland;SZ;106768907
Hhohho, Swaziland;SZ;100701464
Mbabane, Hhohho, Swaziland;SZ;106801966
Manzini, Swaziland;SZ;102400297
Lubombo, Swaziland;SZ;106104882
Matsapha, Manzini, Swaziland;SZ;105528799
Mhlume, Lubombo, Swaziland;SZ;102444292
Siteki, Lubombo, Swaziland;SZ;101973228
Mhlangatane, Hhohho, Swaziland;SZ;105688363
Shiselweni, Swaziland;SZ;101086017
Lugongolweni, Lubombo, Swaziland;SZ;100302221
Simunye, Lubombo, Swaziland;SZ;102516218
Nhlangano, Shiselweni, Swaziland;SZ;106257704
Piggs Peak, Hhohho, Swaziland;SZ;104353730
Nkilongo, Lubombo, Swaziland;SZ;100238291
Big Bend, Lubombo, Swaziland;SZ;100922991
Mahlanya, Manzini, Swaziland;SZ;106267834
Malkerns, Manzini, Swaziland;SZ;105895875
Lobamba, Hhohho, Swaziland;SZ;102666311
Mhlambanyatsi, Manzini, Swaziland;SZ;101228580
Sweden;SE;105117694
Stockholm County, Sweden;SE;104853962
Stockholm, Stockholm County, Sweden;SE;100907646
Vastra Gotaland County, Sweden;SE;104510041
Skane County, Sweden;SE;105309778
Göteborg, Vastra Gotaland County, Sweden;SE;102618490
Ostergotland County, Sweden;SE;102499280
Uppsala County, Sweden;SE;101362627
Malmö, Skane County, Sweden;SE;101759788
Jonkoping County, Sweden;SE;107035449
Uppsala, Uppsala County, Sweden;SE;103019568
Halland County, Sweden;SE;106200594
Orebro County, Sweden;SE;101157934
Sodermanland County, Sweden;SE;107132688
Vastmanland County, Sweden;SE;103975869
Gavleborg County, Sweden;SE;105915884
Västerbotten, Sweden;SE;105077040
Varmland County, Sweden;SE;105485089
Linköping, Ostergotland County, Sweden;SE;106855749
Dalarna County, Sweden;SE;104366679
Switzerland;CH;106693272
Zurich, Switzerland;CH;102436504
Vaud, Switzerland;CH;101554085
Geneva, Switzerland;CH;104406358
Berne, Switzerland;CH;105825954
Aargau, Switzerland;CH;105170495
Lucerne, Switzerland;CH;106177718
Bern-Mittelland, Berne, Switzerland;CH;102578908
St Gallen, Switzerland;CH;101506566
Lausanne, Vaud, Switzerland;CH;104229378
Basel-Town, Switzerland;CH;100100349
Basel-Stadt, Basel-Town, Switzerland;CH;103383283
Ticino, Switzerland;CH;104623329
Basel, Basel-Town, Switzerland;CH;106895337
Fribourg, Switzerland;CH;103351531
Valais, Switzerland;CH;100906175
Bern, Berne, Switzerland;CH;104691271
Basel-Country, Switzerland;CH;107117530
Neuchâtel, Switzerland;CH;102056024
Lugano, Ticino, Switzerland;CH;102166558
Taiwan;TW;104187078
Taipei City, Taiwan;TW;101193466
New Taipei City, Taiwan;TW;106814536
Taichung City, Taiwan;TW;102951488
Taipei, Taiwan;TW;106907071
Taoyuan City, Taiwan;TW;100127453
Tainan City, Taiwan;TW;105720768
Kaohsiung City, Taiwan;TW;102513106
Zhongzheng District, Taiwan;TW;102320688
Hsinchu City, Taiwan;TW;106335927
Daan District, Taiwan;TW;106160515
East District, Taiwan;TW;103206605
Zhongshan District, Taiwan;TW;103151228
Neihu District, Taiwan;TW;104013661
Xinyi District, Taiwan;TW;105710650
Banqiao District, Taiwan;TW;103304284
Taoyuan District, Taiwan;TW;100818375
Songshan District, Taiwan;TW;105859686
Hsinchu County, Taiwan;TW;104636514
Zhonghe District, Taiwan;TW;103943305
Tajikistan;TJ;105925962
Districts of Republican Subordination, Tajikistan;TJ;101658274
Kulob, Tajikistan;TJ;106725785
Isfara District, Tajikistan;TJ;106649616
Bokhtar District, Tajikistan;TJ;100037780
Hisor District, Tajikistan;TJ;100637560
Vanj District, Tajikistan;TJ;104982706
Kulob District, Tajikistan;TJ;104930066
Danghara District, Tajikistan;TJ;104548904
Baljuvon District, Tajikistan;TJ;103786094
Faizobod District, Tajikistan;TJ;102444001
Spitamen District, Tajikistan;TJ;101663284
Shuro-obod District, Tajikistan;TJ;100917281
Hamadoni District, Tajikistan;TJ;100074735
Tanzania;TZ;104604145
Dar es Salaam, Dar es Salaam, Tanzania;TZ;103437121
Dar es Salaam, Tanzania;TZ;100811890
Ilala, Dar es Salaam, Tanzania;TZ;105958769
Arusha, Tanzania;TZ;102702728
Zanzibar, Mjini Magharibi, Tanzania;TZ;105298605
Mwanza, Mwanza, Tanzania;TZ;102929572
Mwanza, Tanzania;TZ;102017446
Ilemela, Mwanza, Tanzania;TZ;105018241
Tanga, Tanzania;TZ;105182629
Dodoma, Tanzania;TZ;104157603
Morogoro, Tanzania;TZ;105718577
Mjini Magharibi, Tanzania;TZ;104530898
Mjini, Mjini Magharibi, Tanzania;TZ;101311623
Mbeya, Tanzania;TZ;102757214
Kilimanjaro, Tanzania;TZ;105749227
Moshi, Kilimanjaro, Tanzania;TZ;100529115
Iringa, Tanzania;TZ;104039345
Tabora, Tanzania;TZ;101565441
Shinyanga, Tanzania;TZ;104849296
Thailand;TH;105146118
Bangkok City, Thailand;TH;106343449
Phra Nakhon, Bangkok City, Thailand;TH;106242762
Bangkok, Bangkok City, Thailand;TH;100978783
Wang Burapha Phirom, Bangkok City, Thailand;TH;104029866
Nonthaburi, Thailand;TH;100978372
Samut Prakan, Thailand;TH;100015240
Chiang Mai, Thailand;TH;104433846
Din Daeng, Bangkok City, Thailand;TH;107357658
Pathum Thani, Thailand;TH;104269450
Tha Sai, Nonthaburi, Thailand;TH;102721085
Bangkok Yai, Bangkok City, Thailand;TH;106809427
Chon Buri, Thailand;TH;105835360
Bang Khlo, Bangkok City, Thailand;TH;103019194
Wat Tha Phra, Bangkok City, Thailand;TH;106631793
Suan Luang District, Bangkok City, Thailand;TH;103251752
Bueng Kum District, Bangkok City, Thailand;TH;101709013
Khlong Kum, Bangkok City, Thailand;TH;100165978
Chatuchak District, Bangkok City, Thailand;TH;104779768
Lat Yao, Bangkok City, Thailand;TH;103749238
Timor-Leste;TL;101101678
Dili, Timor-Leste;TL;107135763
Same, Timor-Leste;TL;106066259
Ermera, Timor-Leste;TL;103686133
Fohorem, Timor-Leste;TL;105457751
Aileu, Timor-Leste;TL;102617870
Cova Lima District, Timor-Leste;TL;104963370
Lautém District, Timor-Leste;TL;103958189
Liquiçá District, Timor-Leste;TL;103099983
Togo;TG;103603395
Sotouboua, Centrale, Togo;TG;103926154
Maritime, Togo;TG;101061397
Togo, Saskatchewan, Canada;CA;102235814
Bassar, Togo;TG;105005371
Assoli Prefecture, Kara, Togo;TG;101347933
Sokodé, Togo;TG;101237708
Bimah Prefecture, Kara, Togo;TG;100730870
Togul, Altay Territory, Russia;RU;102129729
Kara, Togo;TG;106694391
Plateaux, Togo;TG;103299053
Centrale, Togo;TG;103593254
Togoro Kotia, Mopti Region, Mali;ML;100108253
Vo Prefecture, Maritime, Togo;TG;100618064
Savanes, Togo;TG;105688673
Dankpen Prefecture, Kara, Togo;TG;107342082
Bassar Prefecture, Kara, Togo;TG;105940198
Tokelau;TK;100212364
Tonga;TO;105646927
Tonganoxie, Kansas, United States;US;104022571
Tongan District, Fujian, China;CN;107275282
Tongas, East Java, Indonesia;ID;101828724
Tongala, Victoria, Australia;AU;106591376
Tongatapu, Tonga;TO;105729675
Tongaporutu, Taranaki, New Zealand;NZ;105219847
Tonga, Upper Nile, South Sudan;SS;102910067
Tongariro, Wanganui-Manawatu, New Zealand;NZ;102883372
Eua, Tonga;TO;104040742
Vava;TO;102794733
Ha;TO;102853211
Niuas, Tonga;TO;102349199
Ha;TO;100632179
Trinidad and Tobago;TT;106947126
Trinidad, Trinidad and Tobago;TT;106381639
Tobago, Trinidad and Tobago;TT;105624897
Port-of-Spain, Trinidad, Trinidad and Tobago;TT;101286349
Tunapunas-Piarco, Trinidad, Trinidad and Tobago;TT;106293307
Arima, Trinidad, Trinidad and Tobago;TT;106360409
Chaguanas, Trinidad, Trinidad and Tobago;TT;101373193
Couva-Tabaquite-Taiparo, Trinidad, Trinidad and Tobago;TT;101292693
San Juan-Laventille, Trinidad, Trinidad and Tobago;TT;101936652
San Fernando, Trinidad and Tobago;TT;104604660
Siparia, Trinidad, Trinidad and Tobago;TT;106336802
Penal-Debe, Trinidad, Trinidad and Tobago;TT;101279957
Princes Town, Trinidad, Trinidad and Tobago;TT;103401375
Diego Martin, Trinidad, Trinidad and Tobago;TT;105315164
Fyzabad, Trinidad, Trinidad and Tobago;TT;105287448
Rio Claro-Mayaro, Trinidad, Trinidad and Tobago;TT;101578347
Sangre Grande, Trinidad and Tobago;TT;107182882
Point Fortin, Trinidad, Trinidad and Tobago;TT;107653198
Tunisia;TN;102134353
Tunis, Tunisia;TN;102509662
Tunis, Tunis, Tunisia;TN;104991847
Qibili, Tunisia;TN;103787227
Ben Arous, Tunisia;TN;103529582
Sousse, Tunisia;TN;103688978
Sfax, Tunisia;TN;107089989
Nabeul, Tunisia;TN;103241112
Ariana, Tunisia;TN;104648165
Bizerte, Tunisia;TN;106126878
Sfax, Sfax, Tunisia;TN;104956622
Aryanah, Tunis, Tunisia;TN;102845838
Sūsah, Sousse, Tunisia;TN;105958526
Monastir, Tunisia;TN;103774838
Beja, Tunisia;TN;106138904
Medenine, Tunisia;TN;104373328
Ben Arous, Ben Arous, Tunisia;TN;106048767
Mahdia, Tunisia;TN;101629816
La Soukra, Ariana, Tunisia;TN;105754011
Al Qayrawan, Tunisia;TN;103192926
Turkey;TR;102105699
Istanbul, Turkey;TR;102424322
Ankara, Turkey;TR;100138681
İzmir, Turkey;TR;104162620
Fatih, Istanbul, Turkey;TR;105529995
Antalya, Turkey;TR;103302566
Iskenderpasa, Istanbul, Turkey;TR;106001810
Bursa, Turkey;TR;101950005
Çankaya, Ankara, Turkey;TR;103316778
Kocaeli, Turkey;TR;106850395
Adana, Turkey;TR;106649804
Konya, Turkey;TR;101200780
